movieId,name,year
65932,Blue,1968
65935,"Visitor, The (Muukalainen)",2008
65939,Kummeli Goldrush (Kummeli kultakuume),1997
65974,Shadow of the Holy Book (Pyhän kirjan varjo),2007
65982,Outlander,2008
65984,Belle of the Nineties,1934
65986,Branded,1950
65994,"Dead Calling, A",2006
66006,Beachhead,1954
66008,"Signos del zodiaco, Los",1964
66015,Passchendaele,2008
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die)",1974
66025,Go Go Tales,2007
66036,Wrestling with Alligators,1998
66051,"Badlanders, The",1958
66053,Black Widow,1954
66057,Dead Husbands,1998
66059,Bad Luck Love,2000
66066,"Grudge 3, The",2009
66068,Indictment: The McMartin Trial,1995
66090,Eden Lake,2008
66092,"Triumph of the Nerds, The: The Rise of Accidental Empires",1996
66097,Coraline,2009
66105,"Psychomania (Death Wheelers, The)",1973
66118,Point of Order,1964
66130,Chocolate,2008
66140,Blackout,2007
66152,TerrorVision,1986
66156,"Escapist, The",2008
66171,Push,2009
66198,"International, The",2009
66200,Two Lovers,2008
66203,He's Just Not That Into You,2009
66234,Jar City (Mýrin),2006
66240,Dead Like Me: Life After Death,2009
66246,Numbskull Emptybrook (Uuno Turhapuro),1973
66250,California,1946
66252,Canyon Passage,1946
66268,"Con, The",1998
66279,Husbands,1970
66282,"Cimarron Kid, The",1952
66284,"Avenging Conscience, The",1914
66289,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma),1990
66295,33 Scenes from Life (33 sceny z zycia),2008
66297,Futurama: Into the Wild Green Yonder,2009
66302,"Bandit, The (Eskiya)",1996
66304,Hotel for Dogs,2009
66306,"Deadly Trackers, The",1973
66310,Frontière(s),2007
66317,Comet in Moominland,1992
66320,"11th Hour, The",2007
66323,Daddy (Tato),1995
66330,Fireflies in the Garden,2008
66335,Afro Samurai: Resurrection,2009
66337,Café Lumière (Kôhî jikô),2003
66339,Death by Hanging (Koshikei),1968
66344,"Last Movie, The",1971
66352,Dry Season (Daratt),2006
66354,Jesus Christ Superstar,2000
66365,Trancers,1985
66369,"Man Who Quit Smoking, The (Mannen som slutade röka)",1972
66371,Departures (Okuribito),2008
66385,Taking Chance,2009
66389,AmericanEast,2008
66427,My Name Is Bruce,2007
66437,Man in the Chair,2007
66440,Robinson in Space,1997
66472,"Way of War, The",2009
66491,Kimberly,1999
66503,Rally On! (Ralliraita),2009
66506,Ping Pong Playa,2007
66509,Funny People,2009
66511,Berlin Calling,2008
66513,Devil Hides in Doubt (Sollbruchstelle),2008
66517,Against the Dark,2009
66537,"Letter for the King, The (Brief voor de koning, De)",2008
66539,Firepower,1979
66544,Nuremberg,2000
66547,Bigger Than Life,1956
66549,Going to Kansas City,1998
66551,Red Sands,2009
66553,Show Me,2004
66579,"Lost, The",2009
66581,Still Waiting...,2009
66584,Pistol Whipped,2008
66586,Flight of Fury,2007
66590,"Far Horizons, The",1955
66592,Container,2006
66596,Mystery Team,2009
66614,Moordwijven,2007
66618,"World Without Thieves, A (Tian xia wu zei)",2004
66620,"Gunfight at Dodge City, The",1959
66622,His Private Secretary,1933
66639,Street Fighter: The Legend of Chun-Li,2009
66652,Urban Justice,2007
66655,Tough Enough (Knallhart),2006
66659,Tyler Perry's Madea Goes to Jail,2009
66662,"Black Watch, The",1929
66665,Away We Go,2009
66667,Hell to Eternity,1960
66686,"Unsuspected, The",1947
66691,"Thick as Thieves (a.k.a. Code, The)",2009
66701,Beautiful Ohio,2006
66718,"Cry, The (Grido, Il)",1957
66720,"Big Lift, The",1950
66744,"Divo, Il",2008
66758,Wings (Krylya),1966
66762,Paris,2008
66783,Friday the 13th,2009
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",2008
66789,Screamers: The Hunting,2009
66798,"Pink Panther 2, The",2009
66801,Crips and Bloods: Made in America,2008
66808,Far Cry,2008
66811,Glenn Killing på Berns,1993
66813,"English Surgeon, The",2007
66815,"Hell of a Day, A (Reines d'un jour)",2001
66854,Shara (Sharasojyu),2003
66857,Marius,1931
66859,"Adventures of Food Boy, The (aka High School Superhero)",2008
66861,César,1936
66866,They Wait,2007
66868,"Rebel, The",2006
66870,Everlasting Moments (Maria Larssons eviga ögonblick),2008
66897,Expecting Love (Mala wielka milosc),2008
66900,Attack Force,2006
66902,Shadow Man,2006
66904,Playing for Keeps,1986
66915,Rock-A-Doodle,1991
66927,Tokyo.Sora,2002
66932,Dead Silent,1999
66934,Dr. Horrible's Sing-Along Blog,2008
66941,Today You Die,2005
66943,"Cottage, The",2008
66947,Two Men in Manhattan (Deux hommes dans Manhattan),1959
66977,Fanny,1932
66979,Out at the Wedding,2007
66981,Hell Town (Born to the West),1937
66983,"Hasty Heart, The",1949
67009,Frontrunners,2008
67068,"Quick and the Dead, The",1987
67070,Army of One (Joshua Tree),1993
67073,Day of the Dead,2008
67087,"I Love You, Man",2009
67096,"Big Steal, The",1949
67098,Billy Budd,1962
67135,Night Has a Thousand Eyes,1948
67138,Live Free or Die,2006
67140,Blonde Venus,1932
67168,Dance of the Dead,2008
67186,"Haunting in Connecticut, The",2009
67190,"Little Engine That Could, The",1991
67193,Duplicity,2009
67197,Knowing,2009
67223,Sugar,2008
67233,Young Thugs: Nostalgia (Kishiwada shônen gurentai: Bôkyô),1998
67247,Praying with Lior,2008
67252,Ong-Bak 2: The Beginning (Ong Bak 2),2008
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009
67257,Bloodbath at the House of Death,1984
67267,Sunshine Cleaning,2008
67295,Kung Fu Panda: Secrets of the Furious Five,2008
67298,Hangman's Knot,1952
67300,Immortal Sergeant,1943
67314,Never Ever! (Nigdy w zyciu!),2004
67316,"Children of Leningradsky, The",2005
67331,Submerged,2005
67354,Stacy,2001
67356,Insanitarium,2008
67359,Illegal,1955
67361,Echelon Conspiracy,2009
67363,Jasminum,2006
67365,After Sex,2007
67370,"Third Part of the Night, The (Trzecia czesc nocy)",1972
67405,13B,2009
67408,Monsters vs. Aliens,2009
67420,Boarding Gate,2007
67422,California Dreamin' (Nesfarsit),2007
67424,Counter Investigation (Contre-enquête),2007
67429,Sita Sings the Blues,2008
67457,Naked Fear,2007
67459,Chaos,2005
67464,Three on a Match,1932
67501,Kogel mogel,1988
67504,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit),1971
67508,"Baader Meinhof Komplex, Der",2008
67534,Big Stan,2007
67536,Dating the Enemy,1996
67603,Blue Steel,1934
67607,We Live in Public,2009
67618,Strictly Sexual,2008
67620,Nothing But the Truth,2008
67624,"Square, The",2008
67665,Anvil! The Story of Anvil,2008
67667,Border Incident,1949
67675,Star of Midnight,1935
67695,Observe and Report,2009
67702,Private Lives,1931
67704,Too Many Girls,1940
67706,Union Station,1950
67734,Adventureland,2009
67744,With Fire and Sword (Ogniem i mieczem),1999
67748,Scenes of a Sexual Nature,2006
67784,"Cake Eaters, The",2007
67788,Confessions of a Shopaholic,2009
67792,"Black Balloon, The",2008
67799,The Butterfly Effect 3: Revelations,2009
67801,Revanche,2008
67803,One Kill,2000
67809,Killer Force,1976
67812,Cheeky (Trasgredire),2000
67839,"Lucky Ones, The",2008
67845,My Friend Henry (Ystäväni Henry),2004
67847,Cialo,2003
67850,Fitna,2008
67852,"Bar at the Victoria Station, A (Bar na Victorii)",2003
67865,Land of Happines (Onnen maa),1993
67867,Dragonball Evolution,2009
67869,Flash Gordon,1936
67871,Rest Stop,2006
67873,Your Life in 65 (Tu vida en 65'),2006
67876,Kansas Raiders,1950
67878,"Lonely Man, The",1957
67881,Dating Games People Play,2005
67888,Man on the Flying Trapeze,1935
67890,Porgy and Bess,1959
67892,Can-Can,1960
67894,Pekka ja Pätkä lumimiehen jäljillä,1954
67896,Law and Order,1953
67898,"Gravedancers, The",2006
67900,Broken,2006
67907,Kiler,1997
67923,"Fast & Furious (Fast and the Furious 4, The)",2009
67925,City Girl,1930
67927,Hangover Square,1945
67929,Sanshiro Sugata (Judo Saga) (Sugata Sanshirô),1943
67931,Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô),1945
67949,"Exterminating Angels, The (anges exterminateurs, Les)",2006
67957,Superstar: The Karen Carpenter Story,1988
67980,"Force of One, A",1979
67983,Gardens of the Night,2008
67997,In the Loop,2009
67999,Global Metal,2008
68012,"End of America, The",2008
68028,What Doesn't Kill You,2008
68039,Life Is What You Make It (Linha de Passe),2008
68044,Crime Wave,1954
68067,Escape from Fort Bravo,1953
68069,Ride Lonesome,1959
68073,"Boat That Rocked, The (a.k.a. Pirate Radio)",2009
68099,Apollo 13: To the Edge and Back,1994
68115,"Small Back Room, The",1949
68128,"Mindscape of Alan Moore, The",2003
68135,17 Again,2009
68137,Nana,2005
68153,Double Trouble,1984
68157,Inglourious Basterds,2009
68159,State of Play,2009
68161,"Lawless Breed, The",1953
68163,Lust for Gold,1949
68168,"Strategy of the Snail, The (Estrategia del Caracol, La)",1993
68173,Strike (Stachka),1925
68175,"Magic of Méliès, The (magie Méliès, La)",1997
68177,Lawless Range,1935
68180,Bab'Aziz -The Prince Who Contemplated His Soul,2005
68194,"Damned United, The",2009
68201,Hank and Mike,2008
68205,Crank: High Voltage,2009
68214,"Garage, The",1920
68216,"Strong Man, The",1926
68222,"Final Inquiry, The (Inquiry, The) (inchiesta, L')",2006
68226,Two Kilers (Kilerów 2-óch),1999
68233,"Man Behind the Gun, The",1953
68237,Moon,2009
68242,Matrimonial Comedy (Komedia malzenska),1994
68244,Break Up,1998
68246,Fraternity Demon,1992
68254,"Smart Set, The",1928
68259,Aamir,2008
68263,Mammoth (Mammut),2009
68265,"Days Between, The (In den Tag hinein)",2001
68269,"Young Victoria, The",2009
68271,Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui),1964
68273,Amazing Journey: The Story of The Who,2007
68288,"Informers, The",2008
68314,Antique (Sayangkoldong yangkwajajeom aentikeu),2008
68319,X-Men Origins: Wolverine,2009
68324,"Girlfriend Experience, The",2009
68329,"Desert Trail, The",1935
68337,Moving Midway,2007
68339,American Swing,2008
68347,Sin Nombre,2009
68349,"Life and Times of Allen Ginsberg, The",1994
68358,Star Trek,2009
68392,Happy Campers,2001
68411,Black Magic (Meeting at Midnight) (Charlie Chan in Meeting at Midnight) (Charlie Chan in Black Magic),1944
68442,Lymelife,2008
68444,"Great Buck Howard, The",2008
68462,Euphoria (Eyforiya),2006
68472,Cherry Blossoms (Kirschblüten - Hanami),2008
68474,Riders of Destiny,1933
68480,Flatfoot on the Nile (Piedone d'Egitto),1980
68482,XIII: The Conspiracy,2008
68484,Knights of Bloodsteel,2009
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),2009
68489,Täynnä Tarmoa,2009
68495,Love Sick (Legaturi bolnavicioase),2006
68498,"Girl from Monaco, The (fille de Monaco, La)",2008
68511,Black Ice (Musta jää),2007
68513,Wild Things: Diamonds in the Rough,2005
68515,Man with an Apartment (Czlowiek z M-3),1969
68517,"I Hate Mondays, (Nie lubie poniedzialku)",1971
68519,S. Darko (S. Darko: A Donnie Darko Tale),2009
68522,Earth,2007
68524,Sagebrush Trail,1933
68533,Within Limits (Liikkumavara),2009
68536,Stanley Kubrick: A Life in Pictures,2001
68539,"Lady Takes a Chance, A",1943
68541,"Emergency Escape, The (Wyjscie awaryjne)",1982
68544,"Stolen Collection, (Skradziona kolekcja)",1979
68548,Shuttle,2008
68552,Crossing Over,2009
68554,Angels & Demons,2009
68572,"Kids in the Hall: Same Guys, New Dresses",2001
68574,"Django the Bastard (Strangers Gundown, The) (Django il bastardo)",1969
68576,"Man from Monterey, The",1933
68590,Horrorvision,2001
68593,Daylight Robbery,2008
68597,Scorpio,1973
68600,Balls Out: Gary the Tennis Coach,2009
68612,Outrage,2009
68614,"Seduction of Joe Tynan, The",1979
68645,Man in the Middle,1963
68647,More Dead Than Alive,1968
68650,Powder Blue,2009
68653,"Devil Is a Woman, The",1935
68659,Fanboys,2008
68662,Folks!,1992
68664,Breaking the Rules,1992
68667,Live!,2007
68674,"Merry Gentleman, The",2008
68676,"Murder of Fred Hampton, The",1971
68685,Incendiary,2008
68690,Love Songs (Les chansons d'amour),2007
68749,Management,2008
68791,Terminator Salvation,2009
68793,Night at the Museum: Battle of the Smithsonian,2009
68831,Ghosts of Cité Soleil,2006
68833,How to Cook Your Life,2007
68835,Were the World Mine,2008
68838,Every Little Step,2008
68843,Lesbian Vampire Killers,2009
68848,"Brothers Bloom, The",2008
68853,Man in the Saddle,1951
68855,Montana,1950
68858,Vincere,2009
68865,"Cure for Love, A (Lekarstwo na milosc)",1966
68868,Our Folks (Sami swoi),1967
68872,Paisan (Paisà),1946
68874,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975
68884,Shall We Kiss? (Un baiser s'il vous plait),2007
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main),2006
68890,Hi Diddle Diddle,1943
68892,Rhinoceros,1974
68897,"Man with Bogart's Face, The",1980
68899,"Monster, The",1925
68901,Chop Shop,2007
68915,Caliber 9,1972
68919,Suzanne's Career (La carrière de Suzanne),1963
68921,Moontide,1942
68923,Catacombs,2007
68932,"Soloist, The",2009
68941,"Last House on the Left, The",2009
68943,Angel in Cracow (Aniol w Krakowie),2002
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),1997
68952,Drag Me to Hell,2009
68954,Up,2009
68956,Late Autumn (Akibiyori),1960
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono),2005
68963,Easy Virtue,2008
68965,Dance Flick,2009
68967,"Summer Hours (Heure d'été, L')",2008
68974,Show People,1928
68976,Two English Girls (Les deux anglaises et le continent),1971
69005,Female,1933
69007,Firecreek,1968
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus),2009
69039,"Flame of New Orleans, The",1941
69042,Flash Gordon's Trip to Mars,1938
69061,Personal Effects,2009
69069,Fired Up,2009
69072,The Winslow Boy,1948
69075,Trojan War,1997
69088,"War Game, The",1965
69093,Without a Paddle: Nature's Calling,2009
69103,Welcome,2009
69118,In the Electric Mist,2009
69122,"Hangover, The",2009
69131,Killshot,2008
69134,Antichrist,2009
69136,Don,1978
69140,Sweeney Todd,2006
69155,Pete Kelly's Blues,1955
69159,Jimmy and Judy,2006
69169,"Song Is Born, A",1948
69187,Billu,2009
69195,Many Rivers to Cross,1955
69199,Ricky Rapper (Risto Räppääjä),2008
69201,Zakochani,2000
69203,Show,2003
69211,Boy Eats Girl,2005
69213,"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen)",1991
69217,"Man from Utah, The",1934
69219,"Wing and the Thigh, The (L'aile ou la cuisse)",1976
69222,Perched on a Tree (Sur un arbre perché),1971
69224,Marius and Jeanette (Marius et Jeannette),1997
69227,Ernest Rides Again,1993
69231,Snug as a Bug (U Pana Boga za piecem),1998
69233,Blind Husbands,1919
69241,Berlin Alexanderplatz,1980
69243,Before the Rains,2007
69251,Special,2006
69253,New in Town,2009
69255,The Merry Widow,2007
69269,Salaam Namaste,2005
69275,Dead Snow (Død snø),2009
69278,Land of the Lost,2009
69280,"Clique, The",2008
69284,Fatso,2008
69299,"Free Soul, A",1931
69302,Momma's Man,2008
69304,Imagine That,2009
69306,"Taking of Pelham 1 2 3, The",2009
69310,Hana and Alice (Hana to Arisu),2004
69324,Flame and Citron (Flammen & Citronen),2008
69332,Fade to Black,2006
69336,In Therapy (Divã),2009
69339,Chain Reaction,2006
69341,Jekyll + Hyde,2006
69354,Went the Day Well?,1942
69356,Zulu Dawn,1979
69358,American Violet,2008
69361,Suspect X (Yôgisha X no kenshin),2008
69370,Spiritual Kung Fu (Quan jing),1978
69372,Big Man Japan (Dai-Nihonjin),2007
69374,Wrestling Ernest Hemingway,1993
69379,Cargo,2006
69381,"Hitman, The",1991
69387,Goodbye Again,1961
69394,"Stoning of Soraya M., The",2008
69406,"Proposal, The",2009
69419,"Crawling Hand, The",1963
69421,Dillinger,1973
69429,Home from the Hill,1960
69432,Small Town Gay Bar,2006
69436,Year One,2009
69438,O'Horten,2007
69442,Pekka ja Pätkä neekereinä,1960
69444,5 Against the House,1955
69446,3 on a Couch (Three on a Couch),1966
69448,Promise Me This (Zavet),2007
69451,Mindwarp,1992
69453,"Land That Time Forgot, The",1975
69458,Tyson,2008
69460,Primary,1960
69464,Angels of the Universe (Englar alheimsins),2000
69466,"Alibi, The (Lies and Alibis)",2006
69469,Garfield's Pet Force,2009
69475,Dutchman,1967
69481,"Hurt Locker, The",2008
69483,"Not on Your Life (Verdugo, El) (Executioner, The)",1963
69485,Air Hawks,1935
69487,Anna Lucasta,1958
69489,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa),1970
69493,Tu£sday,2008
69495,Breakfast with Scot,2007
69498,"Ronde, La",1950
69500,Brunet Will Call (Brunet wieczorowa pora),1976
69503,Going Berserk,1983
69506,Luther the Geek,1990
69509,"Vampires, Les",1915
69516,"Limits of Control, The",2009
69518,Pornorama,2007
69521,Heavy Metal in Baghdad,2007
69524,Raiders of the Lost Ark: The Adaptation,1989
69526,Transformers: Revenge of the Fallen,2009
69529,Home,2009
69542,K2,1991
69552,Tulpan,2008
69559,"File on Thelma Jordan, The",1950
69565,Bling: A Planet Rock,2007
69569,Jet Pilot,1957
69574,Phoebe in Wonderland,2008
69604,Whatever Works,2009
69606,Ghosts of Girlfriends Past,2009
69609,Holly,2006
69611,Hustle,1975
69626,Houdini,1953
69640,Public Enemies,2009
69644,Ice Age: Dawn of the Dinosaurs,2009
69652,120,2008
69654,Prison Break: The Final Break,2009
69666,Samson and Delilah,2009
69670,Final Approach,1991
69674,"Mob, The",1951
69677,Daisy Kenyon,1947
69685,Daria: Is It College Yet?,2002
69687,"Irene, Go Home! (Irena do domu!)",1955
69689,Resan Till Melonia,1989
69699,Love Streams,1984
69701,Blue Week (Sininen viikko),1954
69704,Night of the Living Dead 3D,2006
69706,Mumia Abu-Jamal: A Case for Reasonable Doubt?,1997
69708,Off the Charts: The Song-Poem Story,2003
69712,My Sister's Keeper,2009
69714,Kambakkht Ishq (Incredible Love),2009
69720,Hood of Horror,2006
69722,"Dirt Bike Kid, The",1985
69729,I Have Found It (Kandukondain Kandukondain),2000
69732,Lady Death,2004
69744,Blonde Crazy,1931
69746,Watchmen: Tales of the Black Freighter,2009
69748,Ranma ½: Nihao My Concubine (Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!),1992
69753,Pittsburgh,1942
69755,"Lucky Texan, The",1934
69757,(500) Days of Summer,2009
69761,Through the Olive Trees (Zire darakhatan zeyton),1994
69766,News from a Personal War (Notícias de uma Guerra Particular),1999
69768,Magnificent Obsession,1935
69771,7th Heaven (Seventh Heaven),1927
69773,Madame Bovary,1949
69784,Brüno (Bruno),2009
69786,"Boys: The Sherman Brothers' Story, The",2009
69788,1939: Hollywood's Greatest Year,2009
69792,Madigan,1968
69800,Toughguy,1995
69803,Pinchcliffe Grand Prix (Flåklypa Grand Prix),1975
69805,"Librarian, The: The Curse of the Judas Chalice",2008
69809,The Inhabited Island,2008
69811,Odgrobadogroba,2005
69818,Franklyn,2008
69821,Men of War,1994
69830,Iron Maiden: Flight 666,2009
69842,Good Dick,2008
69844,Harry Potter and the Half-Blood Prince,2009
69849,Roots,1977
69856,Mélo,1986
69858,Love unto Death (L'amour a mort),1984
69860,Eichmann,2007
69864,Blue Blood,2006
69873,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les)",1998
69878,Who Killed Nancy?,2009
69880,Summer of Fear,1996
69904,Open Water 2: Adrift,2006
69906,Possessed,2000
69908,"Group, The",1966
69911,Senso,1954
69917,Slap Shot 2: Breaking the Ice,2002
69919,"Mark of Cain, The",2007
69926,"Strawberry Blonde, The",1941
69928,"Muppet Musicians of Bremen, The",1972
69931,"Brief Vacation, A (breve vacanza, Una)",1973
69934,My Sassy Girl,2008
69945,"Fast and the Furious, The",1955
69947,Game of Death II (a.k.a. Tower of Death) (Si wang ta),1981
69949,Rosso,1985
69951,"Imaginarium of Doctor Parnassus, The",2009
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn),2008
69957,Sink or Swim,1990
69964,"Giant of Marathon, The (Battaglia di Maratona, La)",1959
69971,Ludwig,1972
69974,Shiver (Eskalofrío),2008
69979,Haaveiden kehä,2002
69981,Winter of Frozen Dreams,2009
69986,"Cold Water (Eau Froide, L')",1994
69988,Humpday,2009
69992,Ten Inch Hero,2007
69995,Tokyo Sonata,2008
70008,Kill Your Darlings,2006
70015,Polytechnique,2009
70032,Visioneers,2008
70046,"Vault of Horror, The",1973
70048,"Dark Backward, The",1991
70050,Blue City,1986
70062,Judas Kiss,1998
70064,Streets of Blood,2009
70088,Jonathan Livingston Seagull,1973
70093,Cheri,2009
70102,One Week,2008
70118,"Run, Simon, Run",1970
70121,'Neath the Arizona Skies,1934
70126,Pavement: Slow Century,2002
70128,Mortel transfert,2001
70130,Loulou,1980
70133,"Answer Man, The (a.k.a. Arlen Faber)",2009
70146,Rage at Dawn,1955
70148,Paradise Canyon,1935
70152,"Perfect Fake, A",2005
70155,Seven Years Bad Luck,1921
70157,"Gang's All Here, The",1943
70159,Orphan,2009
70173,Afterburn,1992
70175,Winged Creatures (Fragments),2008
70181,Rainbow Valley,1935
70183,"Ugly Truth, The",2009
70186,Heimat - A Chronicle of Germany (Heimat - Eine deutsche Chronik),1984
70188,Wild River,1960
70197,My First War,2008
70201,High Hopes,1988
70204,Tulsa,1949
70206,"Collector, The",2009
70208,"Perfect Getaway, A",2009
70223,Fanfan la Tulipe (Fan-Fan the Tulip),1952
70227,Dark Ride,2006
70229,House,2008
70235,Dallas 362,2003
70237,Moonshot,2009
70282,Aliens in the Attic,2009
70286,District 9,2009
70293,Julie & Julia,2009
70295,"Beaches of Agnes, The (Plages d'Agnès, Les)",2008
70301,Obsessed,2009
70305,Race to Witch Mountain,2009
70315,Friend Zone (Pagafantas),2009
70318,"Black Box, The (La boîte noire)",2005
70331,My Stars (Mes stars et moi),2008
70334,Hannah Montana: The Movie,2009
70336,G.I. Joe: The Rise of Cobra,2009
70342,Séraphine,2008
70344,Cold Souls,2009
70355,Daddy Nostalgia (Daddy Nostalgie),1990
70361,12 Rounds,2009
70366,"Silent Night, Deadly Night Part 2",1987
70370,"Boys from Fengkuei, The (Feng gui lai de ren)",1983
70374,"Left-Hand Side of the Fridge, The (Moitié gauche du frigo, La)",2000
70377,Where Danger Lives,1950
70410,"Killing Room, The",2009
70418,Introducing Dorothy Dandridge,1999
70421,"Summer at Grandpa's, A (Dong dong de jia qi)",1984
70423,"Time to Live, a Time to Die, A (Tong nien wang shi)",1985
70425,"One and Only, The (Eneste ene, Den)",1999
70432,Fail Safe,2000
70451,Max Manus,2008
70465,Jerusalema (Gangster's Paradise: Jerusalema),2008
70488,Wings of Hope (Julianes Sturz in den Dschungel),2000
70490,"Trail Beyond, The",1934
70492,Winds of the Wasteland,1936
70495,Kill Buljo: The Movie,2007
70497,Stone of Destiny,2008
70500,Okie Noodling,2001
70507,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'âge des ténèbres)",2007
70511,Randy Rides Alone,1934
70513,West of the Divide,1934
70517,Army Brats (Schatjes!),1984
70521,Lost in Austen,2008
70529,Je suis né d'une cigogne,1999
70531,"Star Packer, The",1934
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo),2007
70535,Love Hina Christmas Special: Silent Eve (Rabu Hina kurisumasu supesharu: Sairento ivu),2000
70537,Moliere,1978
70541,Floating Clouds  (Ukigumo),1955
70543,Japanese Girls at the Harbor (Minato no nihon musume),1933
70545,"Deal, The",2008
70549,Doing Time on Maple Drive,1992
70559,"Line, The (La linea)",2008
70562,"Ramen Girl, The",2008
70565,"Goods: Live Hard, Sell Hard, The",2009
70567,Adam,2009
70571,Just Sex and Nothing Else (Csak szex és más semmi),2005
70587,Alien Trespass,2009
70591,Ignition,2001
70593,Dillinger and Capone,1995
70595,"Next Stop, Greenwich Village",1976
70597,Gigantic,2008
70599,"Time Traveler's Wife, The",2009
70607,Feast II: Sloppy Seconds,2008
70609,Katze im Sack,2005
70611,Traffic Affairs (Mitfahrer),2004
70629,Waterland,1992
70637,I Can't Think Straight,2007
70641,Miss March,2009
70643,Bandslam,2009
70649,"City of Sadness, A (Bei qing cheng shi)",1989
70656,Harvard Beats Yale 29-29,2008
70659,"Great Happiness Space, The: Tale of an Osaka Love Thief",2006
70661,Tyler Perry's Meet the Browns,2008
70663,"I Love You, Beth Cooper",2009
70670,Second Wind (Le deuxième souffle) (Second Breath),1966
70678,Huhwihaji Anha (No Regret),2006
70682,Detroit Metal City (Detoroito Metaru Shiti),2008
70684,Daughter of the Nile (Ni luo he nu er),1987
70687,Paper Heart,2009
70689,Mystery Street,1950
70695,"Haunting of Molly Hartley, The",2008
70697,G-Force,2009
70703,Christopher Columbus: The Discovery,1992
70706,Fighting,2009
70708,Tetro,2009
70712,Abandon Ship! (Seven Waves Away),1957
70722,"Good Men, Good Women (Hao nan hao nu)",1995
70724,Side Street,1949
70726,Adoration,2008
70728,Bronson,2009
70730,Feel the Noise,2007
70740,I Really Hate My Job,2007
70742,"Matador, The",2008
70751,Little Richard,2000
70762,"Curiosity of Chance, The",2006
70769,If Only,2004
70789,"Susana (Devil and the Flesh, The)",1951
70792,Vengeance Valley,1951
70795,Great Guy,1936
70797,"Hurricane Express, The",1932
70800,Paris,2007
70802,"Secret of Moonacre, The",2008
70804,Olympia Part One: Festival of the Nations (Olympia 1. Teil - Fest der Völker),1938
70806,Olympia Part Two: Festival of Beauty (Olympia 2. Teil - Fest der Schönheit),1938
70817,Shadow Warriors 2 (Assault on Devil's Island),1997
70819,The Shadow of the Eagle,1932
70821,Cinematographer Style,2006
70824,"Cell 2, The",2009
70826,Summer School,2006
70828,Space Odyssey: Voyage to the Planets,2004
70831,Krakatoa: The Last Days,2006
70833,Queen Kelly,1929
70839,Midnight Bayou,2009
70843,Northern Lights,2009
70846,Lorna's Silence (Le silence de Lorna),2008
70849,"Doulos, Le",1962
70862,It Might Get Loud,2008
70864,Botched,2007
70867,Lonely Street,2009
70869,High Noon,2009
70871,"Day in the Country, A (Partie de campagne)",1936
70877,Moonfleet,1955
70880,7 Women (a.k.a. Seven Women),1966
70887,Vacancy 2: The First Cut,2009
70889,"Pom Pom Girls, The",1976
70891,Tribute,2009
70898,Post Grad,2009
70912,Goodbye Solo,2008
70914,Long John Silver,1954
70920,Questo piccolo grande amore,2009
70924,Voices,1979
70927,To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence),2007
70932,My Life in Ruins,2009
70946,Troll 2,1990
70948,London,1994
70958,Paris 36 (Faubourg 36),2008
70961,Murder Ahoy,1964
70964,Witch Hunt,2008
70968,"Dog Year, A",2009
70970,Good,2008
70976,"Romance of Astrea and Celadon, The (Les amours d'Astrée et de Céladon)",2007
70978,Boyfriends and Girlfriends (a.k.a. My Girlfriend's Boyfriend) (L'ami de mon amie),1987
70984,Taking Woodstock,2009
70988,Norma Jean & Marilyn,1996
70990,If These Walls Could Talk,1996
70992,Cargo 200 (Gruz 200),2007
70994,Halloween II,2009
71007,Meteor,2009
71011,Five Graves to Cairo,1943
71014,"Dark Corner, The",1946
71017,Full Body Massage,1995
71027,"Good Marriage, A (Beau mariage, Le)",1982
71029,Videocracy (Videocracy - Basta apparire),2009
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",2009
71047,"Day After Trinity, The",1981
71057,9,2009
71065,Cosmonaut (Cosmonauta),2009
